segment_id,road_name,city,latitude,longitude,timestamp,current_speed_kmph,freeflow_speed_kmph,congestion_pct,source
1,Road 1,Bangalore,12.9716,77.5946,2026-09-05 15:40:01,50.494735480959925,60,19.010529038080147,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-05 16:40:01,48.942196480825174,60,22.115607038349648,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-05 17:40:01,37.62407560790685,60,44.75184878418629,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-05 18:40:01,37.84200214039902,60,44.315995719201965,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-05 19:40:01,34.43356564095129,60,51.13286871809742,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-05 20:40:01,45.04140074316649,60,29.917198513667014,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-05 21:40:01,46.926153645658786,60,26.14769270868243,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-05 22:40:01,46.11418548223171,60,27.771629035536577,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-05 23:40:01,55.96613063987293,60,8.067738720254141,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 00:40:01,55.43603065124664,60,9.127938697506723,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 01:40:01,55.7385829478623,60,8.522834104275404,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 02:40:01,55.71958726303909,60,8.560825473921819,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 03:40:01,55.630895690676866,60,8.73820861864627,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 04:40:01,56.999300738917604,60,6.00139852216479,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 05:40:01,57.653927617021566,60,4.692144765956873,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 06:40:01,42.46336302145871,60,35.07327395708258,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 07:40:01,47.35182560444114,60,25.29634879111772,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 08:40:01,38.04985736169702,60,43.900285276605956,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 09:40:01,40.617616889876686,60,38.764766220246635,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 10:40:01,39.84171302932221,60,40.31657394135559,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 11:40:01,47.5943920372357,60,24.811215925528597,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 12:40:01,52.94000554617254,60,14.119988907654912,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 13:40:01,49.335009055854385,60,21.329981888291233,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 14:40:01,53.224970410376535,60,13.550059179246931,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 15:40:01,51.754636369611454,60,16.490727260777092,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 16:40:01,43.02539779285143,60,33.94920441429714,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 17:40:01,37.810258555355915,60,44.37948288928817,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 18:40:01,45.77249217857,60,28.45501564286001,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 19:40:01,42.27980312955361,60,35.44039374089277,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 20:40:01,46.59802265220192,60,26.80395469559617,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 21:40:01,48.42228171549608,60,23.15543656900785,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 22:40:01,45.62487022801522,60,28.750259543969563,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-06 23:40:01,55.91179240239031,60,8.176415195219374,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 00:40:01,53.92918437453522,60,12.141631250929565,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 01:40:01,57.446067326304714,60,5.107865347390568,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 02:40:01,56.31444392665138,60,7.37111214669725,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 03:40:01,53.48279465665855,60,13.034410686682907,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 04:40:01,56.75252994534082,60,6.494940109318358,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 05:40:01,53.603921400424795,60,12.79215719915041,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 06:40:01,41.373370797969635,60,37.25325840406073,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 07:40:01,33.33138509123125,60,53.337229817537505,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 08:40:01,10.002506119687588,60,99.99498776062482,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 09:40:01,18.099571185465024,60,83.80085762906995,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 10:40:01,29.76359464096695,60,60.4728107180661,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 11:40:01,41.91550510442377,60,36.168989791152455,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 12:40:01,41.8268662760528,60,36.34626744789441,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 13:40:01,41.1625016464331,60,37.67499670713381,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 14:40:01,39.18829567701943,60,41.623408645961135,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 15:40:01,41.2226627129976,60,37.55467457400481,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 16:40:01,35.848233248229434,60,48.303533503541125,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 17:40:01,28.080906650174526,60,63.83818669965095,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 18:40:01,21.867842170122366,60,76.26431565975527,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 19:40:01,24.06173774836916,60,71.87652450326168,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 20:40:01,41.735330924662975,60,36.52933815067405,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 21:40:01,45.57639028068632,60,28.847219438627363,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 22:40:01,40.84165471147014,60,38.31669057705971,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-07 23:40:01,55.979860472379215,60,8.040279055241571,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 00:40:01,57.645537348129444,60,4.7089253037411165,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 01:40:01,54.25106717864426,60,11.497865642711474,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 02:40:01,55.0895101109019,60,9.82097977819621,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 03:40:01,55.76303629275141,60,8.47392741449719,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 04:40:01,56.96739698055709,60,6.065206038885817,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 05:40:01,54.620520752801156,60,10.758958494397694,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 06:40:01,40.672791883029994,60,38.65441623394001,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 07:40:01,37.7946378476346,60,44.410724304730806,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 08:40:01,28.44215058957352,60,63.11569882085296,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 09:40:01,19.670866722777184,60,80.65826655444563,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 10:40:01,24.333775526214602,60,71.3324489475708,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 11:40:01,41.39725640612824,60,37.205487187743515,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 12:40:01,39.375806654261716,60,41.24838669147657,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 13:40:01,41.95960010314132,60,36.08079979371736,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 14:40:01,29.19688124587942,60,61.60623750824116,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 15:40:01,42.09466061100764,60,35.81067877798473,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 16:40:01,42.68943943727447,60,34.62112112545105,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 17:40:01,24.09163349346526,60,71.81673301306948,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 18:40:01,24.194247084218304,60,71.61150583156339,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 19:40:01,26.76234133502389,60,66.47531732995222,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 20:40:01,34.27518883404098,60,51.449622331918036,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 21:40:01,40.53515233118989,60,38.92969533762021,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 22:40:01,36.72757694911116,60,46.54484610177768,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-08 23:40:01,55.51693129890938,60,8.96613740218125,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 00:40:01,53.75339465091089,60,12.493210698178212,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 01:40:01,54.10600512780214,60,11.787989744395711,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 02:40:01,53.563625294691334,60,12.872749410617324,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 03:40:01,57.42410294876056,60,5.151794102478881,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 04:40:01,49.944345715683525,60,20.111308568632957,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 05:40:01,54.95937462000152,60,10.081250759996964,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 06:40:01,38.54253819744332,60,42.91492360511335,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 07:40:01,45.0637500079879,60,29.872499984024202,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 08:40:01,24.261769140490827,60,71.47646171901835,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 09:40:01,22.73757680567231,60,74.52484638865538,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 10:40:01,21.6487990085028,60,76.7024019829944,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 11:40:01,53.893758006582374,60,12.212483986835249,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 12:40:01,41.92444293646411,60,36.15111412707178,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 13:40:01,45.34764647135429,60,29.304707057291424,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 14:40:01,48.082149679995524,60,23.83570064000895,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 15:40:01,36.78558879336711,60,46.42882241326578,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 16:40:01,35.07506020856785,60,49.849879582864304,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 17:40:01,26.18417144855455,60,67.6316571028909,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 18:40:01,32.651630656891015,60,54.69673868621797,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 19:40:01,26.46057703373569,60,67.07884593252862,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 20:40:01,41.75412566687123,60,36.49174866625753,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 21:40:01,50.41377901735869,60,19.17244196528262,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 22:40:01,45.03166920694464,60,29.936661586110723,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-09 23:40:01,52.66649232799642,60,14.667015344007151,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 00:40:01,55.470721078863086,60,9.058557842273826,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 01:40:01,53.642745364012086,60,12.714509271975835,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 02:40:01,57.56295775703469,60,4.874084485930618,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 03:40:01,53.25194865403407,60,13.496102691931874,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 04:40:01,54.72554896766932,60,10.548902064661359,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 05:40:01,51.94828488671675,60,16.103430226566502,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 06:40:01,43.293314772532,60,33.41337045493601,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 07:40:01,41.72379587667808,60,36.55240824664383,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 08:40:01,27.817043063206015,60,64.36591387358797,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 09:40:01,33.678642269371636,60,52.64271546125673,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 10:40:01,28.7799551713569,60,62.4400896572862,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 11:40:01,46.215803915747614,60,27.568392168504776,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 12:40:01,39.60334918484848,60,40.793301630303034,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 13:40:01,42.042312989268005,60,35.91537402146399,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 14:40:01,33.43914099930274,60,53.12171800139453,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 15:40:01,37.42207448188208,60,45.15585103623584,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 16:40:01,37.51961575148681,60,44.96076849702637,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 17:40:01,29.155026195900874,60,61.68994760819825,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 18:40:01,27.32531715803264,60,65.34936568393472,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 19:40:01,19.737032494145467,60,80.52593501170907,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 20:40:01,37.9210423583241,60,44.1579152833518,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 21:40:01,39.81751929531319,60,40.36496140937361,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 22:40:01,36.4429978823523,60,47.114004235295404,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-10 23:40:01,52.166556491493346,60,15.666887017013313,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 00:40:01,56.37810268355958,60,7.243794632880833,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 01:40:01,53.5906703013838,60,12.818659397232395,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 02:40:01,55.26379932563382,60,9.472401348732358,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 03:40:01,55.06099294509762,60,9.878014109804765,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 04:40:01,53.05563266519233,60,13.888734669615346,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 05:40:01,54.63663358100559,60,10.726732837988823,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 06:40:01,42.54294285068021,60,34.914114298639575,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 07:40:01,36.718285993570646,60,46.563428012858715,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 08:40:01,31.148864250189934,60,57.70227149962013,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 09:40:01,22.04715639325157,60,75.90568721349686,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 10:40:01,18.113396327133714,60,83.77320734573257,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 11:40:01,36.787523930047,60,46.424952139906,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 12:40:01,49.79464482657231,60,20.410710346855375,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 13:40:01,41.28466355780998,60,37.43067288438005,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 14:40:01,42.559671531511015,60,34.88065693697797,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 15:40:01,45.93539483866121,60,28.129210322677586,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 16:40:01,35.10691757189077,60,49.78616485621846,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 17:40:01,27.792784396355792,60,64.41443120728842,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 18:40:01,21.99492889280502,60,76.01014221438996,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 19:40:01,30.323433049517856,60,59.35313390096429,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 20:40:01,36.98101006505266,60,46.037979869894684,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 21:40:01,34.13881417269095,60,51.7223716546181,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 22:40:01,40.60834026194387,60,38.783319476112254,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-11 23:40:01,57.61569475491223,60,4.768610490175542,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 00:40:01,57.50773928406562,60,4.984521431868756,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 01:40:01,56.19109639140512,60,7.6178072171897675,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 02:40:01,58.92618579127375,60,2.147628417452492,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 03:40:01,57.61446475233909,60,4.771070495321818,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 04:40:01,58.043543910100176,60,3.9129121797996462,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 05:40:01,55.89204380494502,60,8.215912390109967,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 06:40:01,51.67603005178459,60,16.647939896430806,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 07:40:01,48.163789538886235,60,23.672420922227538,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 08:40:01,39.88362272155105,60,40.232754556897895,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 09:40:01,39.77286467489718,60,40.45427065020565,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 10:40:01,38.06350675629947,60,43.872986487401064,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 11:40:01,48.947047698807594,60,22.10590460238481,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 12:40:01,50.23488941264216,60,19.53022117471568,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 13:40:01,48.32114223462234,60,23.357715530755318,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 14:40:01,48.084868405470125,60,23.830263189059746,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 15:40:01,47.044544503980596,60,25.910910992038804,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 16:40:01,55.075932515605,60,9.848134968790001,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 17:40:01,41.91149104508164,60,36.17701790983672,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 18:40:01,42.201713907110296,60,35.59657218577941,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 19:40:01,42.17236739306398,60,35.655265213872035,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 20:40:01,43.884197437090315,60,32.23160512581937,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 21:40:01,48.72772877805295,60,22.544542443894102,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 22:40:01,44.825977227366074,60,30.348045545267848,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-12 23:40:01,53.39192614418411,60,13.216147711631784,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-13 00:40:01,56.685601521928106,60,6.62879695614379,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-13 01:40:01,56.500915406604946,60,6.998169186790103,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-13 02:40:01,57.43256308567284,60,5.134873828654327,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-13 03:40:01,54.07996717098405,60,11.840065658031898,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-13 04:40:01,56.93663124132794,60,6.126737517344129,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-13 05:40:01,58.94923240949871,60,2.1015351810025695,KAGGLE_SEED
1,Road 1,Bangalore,12.9716,77.5946,2026-09-13 06:40:01,48.580834630323054,60,22.838330739353896,KAGGLE_SEED
